"customer_id","total_orders"
"PS-89702","2"
"MK-79052","2"
"AH-102101","2"
"HZ-149503","2"
"KM-162252","2"
"TH-211152","2"
"AH-6902","2"
"JS-60301","2"
"SM-109501","2"
"GM-44552","2"
"DL-29251","2"
"BO-114254","2"
"NS-85052","2"
"MJ-77402","2"
"PV-89852","2"
"JL-55052","2"
"CT-19951","2"
"VM-118351","2"
"AH-104652","2"
"TT-110701","2"
"MJ-77401","2"
"KM-162253","2"
"DL-34952","2"
"MH-81152","2"
"NP-87002","2"
"LT-67651","2"
"EJ-41552","2"
"NP-86701","2"
"TC-114751","2"
"CS-24902","2"
"CC-21001","2"
"QJ-92551","2"
"EK-137953","2"
"RA-192851","2"
"MH-77852","2"
"AA-103153","2"
"CS-24002","2"
"SM-209053","2"
"JE-56102","2"
"HA-49201","2"
"AR-5101","2"
"GM-45002","2"
"MH-76201","2"
"EK-37951","2"
"AR-4051","2"
"NP-186703","2"
"CS-21751","2"
"EL-137354","2"
"SN-105601","2"
"MS-79801","2"
"LF-171853","2"
"CS-21301","2"
"SN-107101","2"
"RA-98852","2"
"SN-107102","2"
"MH-74403","2"
"BM-17852","2"
"VB-117452","2"
"BM-16501","2"
"CS-19502","2"
"CS-19501","2"
"DM-35252","2"
"RB-193304","2"
"CD-19202","2"
"TP-115651","2"
"HL-50401","2"
"GP-147404","2"
"EM-140652","2"
"GR-145604","2"
"CS-124604","2"
"MO-79502","2"
"HL-50402","2"
"DO-36451","2"
"GR-45602","2"
"CD-19201","2"
"RB-195701","2"
"FG-142603","2"
"BM-11401","2"
"DO-36453","2"
"MB-80851","2"
"CS-118601","2"
"DP-131052","2"
"DP-131654","2"
"JF-51901","2"
"RP-93902","2"
"Dp-132402","2"
"RP-98551","2"
"SP-106201","2"
"YS-118801","2"
"CD-122804","2"
"LP-70953","2"
"NH-86101","2"
"LS-72452","2"
"RB-93601","2"
"RB-93602","2"
"RB-94351","2"
"SP-108601","2"
"SP-109201","2"
"RB-94652","2"
"RB-95701","2"
"SP-109202","2"
"MS-77702","2"
"RB-96452","2"
"CR-25802","2"
"EB-38702","2"
"FH-142751","2"
"RB-97951","2"
"DW-35403","2"
"NG-83552","2"
"JP-55203","2"
"HR-48302","2"
"NG-83551","2"
"TS-210854","2"
"FH-42751","2"
"DP-31052","2"
"GT-46352","2"
"BG-17402","2"
"BG-17401","2"
"CK-25951","2"
"RD-194801","2"
"FH-43501","2"
"AA-4803","2"
"GT-47101","2"
"KD-63452","2"
"CA-27752","2"
"Dp-32402","2"
"CA-27751","2"
"JR-156704","2"
"NF-85951","2"
"SP-208601","2"
"KD-64951","2"
"HW-49351","2"
"Co-26402","2"
"CA-23102","2"
"LH-167502","2"
"NF-84751","2"
"RO-97802","2"
"MA-79953","2"
"RW-96901","2"
"BF-11701","2"
"KD-64952","2"
"MV-74851","2"
"GT-47102","2"
"JD-160601","2"
"RD-199302","2"
"CA-20552","2"
"MS-77101","2"
"SR-107401","2"
"SR-107402","2"
"RD-94803","2"
"JJ-54451","2"
"RR-193154","2"
"DP-33901","2"
"TS-112052","2"
"AB-6002","2"
"DR-29402","2"
"NF-183853","2"
"MO-75002","2"
"RD-98102","2"
"AG-103901","2"
"ND-83701","2"
"JR-56701","2"
"DS-30301","2"
"JJ-157604","2"
"GT-47551","2"
"KM-63751","2"
"AP-107202","2"
"SC-207251","2"
"CG-20401","2"
"RE-194503","2"
"TW-110251","2"
"MO-179504","2"
"SS-104101","2"
"JS-56851","2"
"CM-21151","2"
"MG-81451","2"
"EB-41702","2"
"SS-105152","2"
"SS-105901","2"
"JK-61203","2"
"SS-108751","2"
"SS-108752","2"
"SB-101701","2"
"JR-62103","2"
"CM-126552","2"
"EM-38102","2"
"NC-84151","2"
"RF-93451","2"
"BF-109752","2"
"RF-93453","2"
"BF-10803","2"
"AP-9152","2"
"AB-2553","2"
"JM-52502","2"
"BF-10202","2"
"DV-134652","2"
"TZ-114451","2"
"DV-34651","2"
"TZ-114452","2"
"EM-38251","2"
"CM-119354","2"
"AJ-9452","2"
"NB-86551","2"
"XP-118651","2"
"RH-195554","2"
"AP-7202","2"
"NB-85803","2"
"CL-27002","2"
"VG-117901","2"
"VG-117902","2"
"RH-94952","2"
"ED-38851","2"
"SC-208454","2"
"TZ-115802","2"
"GZ-44701","2"
"AH-1951","2"
"VG-118051","2"
"SB-101852","2"
"NB-185804","2"
"NB-185802","2"
"CL-27001","2"
"VP-117601","2"
"RK-93001","2"
"RK-93002","2"
"MZ-75153","2"
"BT-16802","2"
"CL-25652","2"
"BT-16801","2"
"LF-71851","2"
"CJ-20101","2"
"JE-61652","2"
"ST-105302","2"
"DW-34802","2"
"MM-80551","2"
"CC-26701","2"
"JH-59852","2"
"KT-164803","2"
"HM-48601","2"
"JC-157753","2"
"SE-101102","2"
"EB-137501","2"
"BE-13351","2"
"BD-17702","2"
"BT-15301","2"
"FM-42151","2"
"HM-48602","2"
"SB-201703","2"
"SV-108151","2"
"RR-95251","2"
"HM-49801","2"
"SV-109351","2"
"AD-1802","2"
"AB-1051","2"
"VG-118052","2"
"FP-43201","2"
"CC-25502","2"
"BD-16052","2"
"KT-64651","2"
"JL-58502","2"
"VF-117151","2"
"BD-15601","2"
"TN-110401","2"
"LW-168253","2"
"GA-145151","2"
"CC-24753","2"
"KM-63753","2"
"AB-151","2"
"MY-73802","2"
"SW-102451","2"
"SW-102452","2"
"LT-71102","2"
"AO-8102","1"
"DW-35401","1"
"GZ-44702","1"
"GZ-45451","1"
"CK-25952","1"
"RM-197504","1"
"DW-35402","1"
"KM-62251","1"
"RM-96751","1"
"RM-96752","1"
"RM-97501","1"
"CK-22051","1"
"GZ-45452","1"
"DW-35852","1"
"CJ-20102","1"
"MW-82352","1"
"CJ-118754","1"
"EB-138703","1"
"TS-113402","1"
"TS-113401","1"
"JS-55952","1"
"AD-1801","1"
"RR-93151","1"
"KM-63752","1"
"AA-3752","1"
"EB-141702","1"
"KM-66601","1"
"AC-6602","1"
"EB-37052","1"
"TS-112051","1"
"JS-59402","1"
"RS-94202","1"
"RS-94203","1"
"EB-37501","1"
"EB-38401","1"
"EB-38402","1"
"JS-60302","1"
"TS-111601","1"
"JS-60303","1"
"JM-52652","1"
"RW-96301","1"
"RW-96302","1"
"LC-68852","1"
"SA-108302","1"
"MS-75301","1"
"CC-26852","1"
"LW-171251","1"
"MS-73652","1"
"JE-57451","1"
"TG-116402","1"
"HA-49051","1"
"JM-155353","1"
"CC-24752","1"
"SC-100201","1"
"ED-38852","1"
"EH-37652","1"
"LT-67653","1"
"SC-102302","1"
"SC-102601","1"
"EH-39452","1"
"JW-59551","1"
"SC-104402","1"
"JW-59552","1"
"SC-106952","1"
"EH-39902","1"
"SC-107701","1"
"SC-107702","1"
"SC-108001","1"
"SC-108002","1"
"SC-108451","1"
"JW-60752","1"
"CC-24302","1"
"CC-24301","1"
"TS-110852","1"
"LT-67652","1"
"JL-55051","1"
"JL-52351","1"
"CC-124302","1"
"HD-47852","1"
"JL-51751","1"
"CB-25352","1"
"CB-25351","1"
"CB-24151","1"
"JL-51302","1"
"LS-69753","1"
"CB-124151","1"
"ZC-119101","1"
"LS-69752","1"
"CA-22651","1"
"CA-20551","1"
"LS-69452","1"
"MO-79501","1"
"BW-12002","1"
"LE-168103","1"
"BW-11102","1"
"MO-179501","1"
"BW-10652","1"
"WB-118502","1"
"EM-38252","1"
"JK-61202","1"
"EM-39602","1"
"SE-101101","1"
"BT-15302","1"
"LD-70052","1"
"MM-79202","1"
"AH-1952","1"
"MM-72602","1"
"HG-49652","1"
"JK-60903","1"
"JK-60902","1"
"LD-70051","1"
"BT-13952","1"
"HG-49653","1"
"TD-109951","1"
"MM-72601","1"
"AA-3151","1"
"SG-100802","1"
"SG-104701","1"
"KB-66002","1"
"KN-63901","1"
"TH-111153","1"
"JK-56401","1"
"JK-56253","1"
"JK-56252","1"
"BS-17552","1"
"EM-40652","1"
"HH-50101","1"
"SH-103952","1"
"SH-103953","1"
"EM-40952","1"
"KN-67051","1"
"ML-80402","1"
"SJ-101252","1"
"TD-109952","1"
"SJ-102152","1"
"BP-12901","1"
"LD-168554","1"
"ML-77552","1"
"EP-139153","1"
"BP-11552","1"
"BP-11551","1"
"EP-39152","1"
"KC-66751","1"
"JK-52051","1"
"ES-40202","1"
"MK-81602","1"
"SL-101552","1"
"TD-109953","1"
"LR-69151","1"
"FA-42302","1"
"SM-109052","1"
"KD-163453","1"
"AH-752","1"
"VM-118352","1"
"LC-71402","1"
"MH-80252","1"
"SM-209054","1"
"MH-76202","1"
"HK-48902","1"
"FC-43351","1"
"SN-105602","1"
"LC-71401","1"
"BM-16502","1"
"MH-74402","1"
"JC-53402","1"
"SO-103351","1"
"TP-114152","1"
"MH-180251","1"
"FG-42602","1"
"AO-108104","1"
"KS-63002","1"
"BK-12601","1"
"KD-62701","1"
"LP-70952","1"
"BG-16952","1"
"BG-116952","1"
"BG-10351","1"
"BF-12751","1"
"AH-753","1"
"FH-43502","1"
"BF-112751","1"
"SR-104252","1"
"SR-104253","1"
"FH-43651","1"
"LP-70951","1"
"MG-82052","1"
"MG-81452","1"
"JD-61501","1"
"SS-101402","1"
"KE-64202","1"
"SS-104102","1"
"SS-105151","1"
"SS-105902","1"
"MG-78901","1"
"TH-111152","1"
"BF-10802","1"
"LB-67352","1"
"VM-218353","1"
"BF-10052","1"
"JH-61802","1"
"BF-10051","1"
"VP-117301","1"
"JC-61051","1"
"BE-14552","1"
"BE-14551","1"
"VP-117602","1"
"AB-2552","1"
"MG-78751","1"
"MG-76501","1"
"MG-182054","1"
"AB-1652","1"
"JH-59102","1"
"SV-103651","1"
"AI-108553","1"
"SV-108152","1"
"SV-109352","1"
"FM-43801","1"
"WB-118501","1"
"AI-8551","1"
"AB-1651","1"
"JH-54303","1"
"JH-54302","1"
"BD-13201","1"
"AB-1052","1"
"AM-7052","1"
"SW-102751","1"
"SW-102752","1"
"MF-82501","1"
"MF-76652","1"
"LM-70652","1"
"SW-107552","1"
"JG-58051","1"
"AM-7053","1"
"GB-45302","1"
"KT-64652","1"
"TH-115503","1"
"ME-80101","1"
"ME-77252","1"
"TH-115502","1"
"IM-50701","1"
"GD-45901","1"
"SZ-100351","1"
"LH-71552","1"
"AZ-7502","1"
"SZ-200352","1"
"GG-46501","1"
"MD-73502","1"
"AJ-7802","1"
"TB-110551","1"
"TB-111751","1"
"KH-66301","1"
"LH-71551","1"
"GH-44252","1"
"KH-66902","1"
"TB-115951","1"
"LH-70202","1"
"AT-7351","1"
"MC-76052","1"
"MC-76051","1"
"MC-75902","1"
"MC-74252","1"
"TM-110102","1"
"AS-452","1"
"DG-33002","1"
"PG-88201","1"
"GH-44852","1"
"GH-46652","1"
"PH-187902","1"
"PF-91202","1"
"PH-187904","1"
"DH-36752","1"
"DJ-34202","1"
"GK-46202","1"
"JS-159401","1"
"PC-90002","1"
"AS-2401","1"
"TG-113101","1"
"AG-3302","1"
"PK-90751","1"
"LH-69002","1"
"AS-2252","1"
"PL-89252","1"
"DJ-35102","1"
"DB-36601","1"
"YC-118952","1"
"DB-36152","1"
"AG-5252","1"
"AS-1351","1"
"DB-35551","1"
"AS-106303","1"
"DB-32702","1"
"DB-32701","1"
"DB-32102","1"
"DB-29701","1"
"AG-2702","1"
"PO-88652","1"
"PO-88653","1"
"DK-29851","1"
"PO-91952","1"
"AO-8101","1"
"JD-58952","1"
"PP-89552","1"
"DK-30902","1"
"PR-88802","1"
"DK-33752","1"
"DL-129252","1"
"Dl-136003","1"
"CY-27452","1"
"PS-87601","1"
"JF-52952","1"
"CW-19052","1"
"NW-84002","1"
"NW-84001","1"
"PT-90901","1"
"DL-28652","1"
"CV-128053","1"
"DL-33301","1"
"DL-33302","1"
"DL-33303","1"
"AA-4802","1"
"TC-112952","1"
"NP-86852","1"
"TC-112953","1"
"CS-24901","1"
"TC-114752","1"
"MC-175901","1"
"JC-153854","1"
"TC-115352","1"
"NP-83252","1"
"DM-29552","1"
"CS-22501","1"
"CS-21303","1"
"VW-117751","1"
"CS-21302","1"
"RA-92852","1"
"RA-98851","1"
"DM-35251","1"
"RA-99151","1"
"RA-99152","1"
"CS-19503","1"
"HR-47702","1"
"GM-46801","1"
"CS-125052","1"
"NM-85201","1"
"NM-84452","1"
"DN-36902","1"
"DN-36903","1"
"NL-83102","1"
"NL-83101","1"
"DO-36452","1"
"JP-54601","1"
"DP-30002","1"
"NH-86102","1"
"JP-54602","1"
"CR-26252","1"
"HR-48301","1"
"NH-186103","1"
"RB-94651","1"
"JP-55201","1"
"RB-96451","1"
"RB-97052","1"
"NG-84302","1"
"JP-55202","1"
"AH-1202","1"
"RC-98251","1"
"DP-31652","1"
"RC-99602","1"
"TC-211454","1"
"CP-23402","1"
"AR-105704","1"
"CP-20852","1"
"JO-152802","1"
"TT-212652","1"
"NF-84752","1"
"JR-157004","1"
"MA-79952","1"
"CM-24451","1"
"RD-199002","1"
"CM-23852","1"
"NF-83852","1"
"CM-22351","1"
"Dp-32403","1"
"MA-75601","1"
"RD-94802","1"
"CM-21902","1"
"RD-95852","1"
"RD-96602","1"
"DP-33902","1"
"ND-84602","1"
"CM-21602","1"
"XP-118652","1"
"RE-194054","1"
"CM-21152","1"
"TS-116551","1"
"TG-113102","1"
"TG-113103","1"
"AF-8852","1"
"TH-111001","1"
"AF-8851","1"
"DS-31801","1"
"CM-18152","1"
"DS-31802","1"
"JR-62102","1"
"NC-86252","1"
"NC-86251","1"
"GT-47552","1"
"RF-93452","1"
"LC-68853","1"
"RF-98401","1"
"NC-83402","1"
"TS-116101","1"
"AF-8702","1"
"TS-115052","1"
"LW-72153","1"
"JM-58653","1"
"JM-58652","1"
"RH-94951","1"
"NB-85802","1"
"LW-72152","1"
"RH-96002","1"
"JM-56553","1"
"JM-56552","1"
"MZ-75152","1"
"MZ-73351","1"
"DW-31951","1"
"CL-18902","1"
