"customer_id","total_revenue"
"SC-103051","181"
"MC-75751","181"
"AG-6751","180"
"BT-114404","180"
"TT-212652","180"
"GM-44551","180"
"JD-58951","179"
"FC-142453","179"
"EN-37801","179"
"TC-114752","178"
"TC-211452","178"
"PH-87901","177"
"TS-116551","176"
"LW-168253","176"
"MH-180254","175"
"HA-149203","175"
"EC-140504","175"
"CC-26701","175"
"LM-170652","175"
"SM-209053","175"
"PO-191952","174"
"SV-208154","174"
"SW-107553","174"
"AC-6152","174"
"CD-19201","174"
"ZD-219254","174"
"KD-63452","173"
"HH-50102","173"
"KH-166303","173"
"FA-42301","172"
"CG-25201","171"
"ES-40802","170"
"GH-46651","170"
"JF-155653","170"
"NK-84901","170"
"AA-3751","169"
"JR-62102","169"
"JB-60002","169"
"JK-53251","169"
"MD-73501","168"
"EB-41101","168"
"KC-65402","168"
"IM-50701","168"
"DB-36601","167"
"CH-20701","167"
"BE-14551","167"
"EM-42002","166"
"JF-152954","165"
"DL-28653","165"
"JM-55802","165"
"BH-17102","165"
"SS-101401","164"
"BD-115604","164"
"MS-77101","164"
"CS-21301","164"
"AG-4953","164"
"JM-155804","164"
"NM-84451","164"
"EM-140652","163"
"AR-8251","163"
"CS-18602","163"
"EJ-41552","163"
"HJ-148753","163"
"CR-27302","163"
"DB-31201","163"
"CS-22501","162"
"GM-46802","162"
"JW-160754","162"
"DB-32101","161"
"FP-43201","161"
"AO-108104","161"
"ME-80101","161"
"BP-10951","160"
"CS-18451","160"
"CT-19951","160"
"JH-59101","160"
"CM-19351","160"
"PG-88951","159"
"JW-60751","159"
"TS-116102","159"
"DJ-34202","158"
"KM-66602","158"
"CA-23102","158"
"TZ-114451","158"
"KH-165103","157"
"PC-190003","157"
"NG-83553","157"
"RD-96603","157"
"JF-55651","156"
"PF-92251","156"
"MC-76351","156"
"CD-19802","156"
"RC-199603","155"
"KB-62402","155"
"GR-45602","155"
"PO-91953","155"
"LF-171854","155"
"PL-189254","155"
"GB-145303","155"
"LS-69752","154"
"NB-86552","154"
"CG-120402","154"
"CR-25802","154"
"SK-99902","154"
"TZ-114452","154"
"DP-31652","153"
"TB-113551","153"
"KC-62552","153"
"SM-100051","152"
"GM-46952","152"
"LH-71552","152"
"TC-209804","152"
"RD-99001","151"
"VP-117302","151"
"MO-75002","150"
"BM-17852","149"
"AY-105554","149"
"JJ-157604","149"
"BT-14401","149"
"MK-79053","149"
"KC-65401","147"
"FM-42901","147"
"RB-96451","147"
"VS-218203","147"
"EM-41402","147"
"KL-66452","147"
"RB-196454","147"
"AC-4502","147"
"TA-113851","147"
"HA-49051","146"
"PF-91651","146"
"BS-16652","146"
"TS-113701","146"
"PJ-88352","146"
"NH-186103","146"
"BT-13951","145"
"AF-8701","145"
"JE-56102","145"
"NP-83252","145"
"BT-14851","145"
"AJ-109604","145"
"AR-4051","144"
"PT-190904","144"
"MM-72603","144"
"FG-142603","144"
"BS-116654","143"
"TH-115501","143"
"DM-33451","143"
"TS-113402","143"
"EM-40951","143"
"AG-107654","143"
"BE-14102","141"
"SC-203053","141"
"SG-106051","141"
"AB-152","141"
"TP-115651","141"
"TH-111002","141"
"PW-92402","140"
"TC-112951","140"
"HD-147854","140"
"NS-85051","140"
"BC-11252","140"
"GM-44402","140"
"FO-43051","140"
"ML-82652","139"
"TB-115201","139"
"JL-58501","139"
"DC-28501","139"
"SV-103652","139"
"PG-88952","138"
"JS-55952","138"
"KB-164054","138"
"GB-145302","138"
"AA-4801","138"
"AC-6151","137"
"SC-106801","137"
"BD-15601","137"
"CC-26702","137"
"AG-103901","137"
"AH-752","137"
"LH-71551","137"
"VT-217003","137"
"SV-107852","137"
"RA-99152","137"
"RD-94803","136"
"BE-13351","136"
"NK-184904","136"
"AB-106004","136"
"GH-144853","136"
"RR-93152","136"
"GA-45151","135"
"RB-96452","135"
"MM-180551","135"
"PT-90901","135"
"TS-110851","135"
"DB-29702","134"
"GT-147554","134"
"ED-38853","134"
"MS-73652","133"
"BS-118004","133"
"JP-55202","133"
"FC-43352","133"
"PB-192104","133"
"BV-112453","133"
"EP-39152","132"
"RA-98853","132"
"LP-70952","132"
"TB-212504","132"
"BO-114254","131"
"RF-97351","131"
"DV-134652","131"
"EA-40351","131"
"BP-10502","131"
"EP-39151","130"
"MA-79952","130"
"FH-43651","130"
"AP-7202","130"
"FM-142902","129"
"DP-33901","129"
"HP-148151","129"
"TZ-114453","129"
"JC-57752","128"
"JF-51901","128"
"DP-131654","128"
"TG-113102","128"
"AB-1651","128"
"BS-13801","128"
"Dp-132402","128"
"LC-71402","128"
"HL-50401","127"
"GH-44252","127"
"TP-111301","127"
"ME-173203","127"
"EC-40502","127"
"SP-109202","127"
"LP-170804","127"
"LT-71101","127"
"NF-85951","126"
"GA-147252","126"
"SC-105751","126"
"EL-137354","125"
"NP-83251","125"
"BB-15451","125"
"BK-12601","125"
"JH-59102","125"
"LC-70501","125"
"IM-150553","124"
"Dp-32402","124"
"BG-10351","124"
"MG-76952","124"
"CG-120403","124"
"CL-18903","124"
"AR-105403","124"
"TZ-115801","123"
"TR-113252","123"
"YC-218953","123"
"AB-106003","123"
"CC-22201","123"
"MC-81302","123"
"EB-37052","123"
"HW-149353","122"
"EM-39601","122"
"KL-65551","122"
"ML-77553","122"
"PR-88802","122"
"VP-117601","121"
"BD-17701","121"
"PC-90002","120"
"SS-104101","120"
"KT-164802","120"
"ML-74101","120"
"GH-146654","120"
"RH-96001","120"
"SF-202003","119"
"CC-24301","119"
"KT-164803","119"
"HH-150104","119"
"SC-208004","118"
"DB-132703","118"
"AS-901","118"
"DE-132554","117"
"BB-9901","117"
"KB-62401","117"
"EC-140503","117"
"JD-58952","117"
"MZ-75153","117"
"KN-63901","117"
"RP-92701","117"
"BF-110804","117"
"TD-109951","117"
"TT-114601","117"
"AS-2251","117"
"GK-46202","116"
"JF-54902","116"
"AG-3901","116"
"IL-51001","116"
"JK-60902","116"
"BP-11552","116"
"CK-25951","115"
"CM-124454","115"
"KH-163604","115"
"RK-93001","115"
"ND-83701","115"
"CD-122804","114"
"HG-148454","114"
"EB-37501","114"
"LB-67352","114"
"CR-25801","114"
"VM-218354","113"
"EM-40651","113"
"KS-63001","113"
"JE-61652","113"
"DB-35551","113"
"KD-64951","113"
"SR-104251","112"
"RD-94801","112"
"AH-4652","112"
"BF-109754","112"
"LS-69452","112"
"AA-103153","112"
"RB-97052","112"
"DV-34651","112"
"BG-16951","111"
"SV-108152","111"
"SC-102301","111"
"MC-74252","111"
"ST-105302","111"
"SC-100202","110"
"DP-130003","110"
"EM-40652","110"
"SV-109351","110"
"KS-63002","109"
"DD-35702","109"
"DK-28951","109"
"CJ-20102","109"
"BW-12002","109"
"KW-65701","108"
"DL-33302","108"
"AF-8702","108"
"DM-35253","108"
"LD-70053","107"
"JE-57151","107"
"GP-147404","106"
"KN-167053","106"
"KM-166604","106"
"CR-26253","105"
"CC-22203","105"
"LE-168103","105"
"MB-80851","105"
"AH-4651","104"
"MF-76652","104"
"ML-80403","104"
"KW-64351","104"
"NC-86252","103"
"CC-125504","103"
"CM-21902","103"
"SC-106952","103"
"JS-55953","103"
"JW-59551","103"
"TB-113552","103"
"JM-56553","102"
"CB-124151","102"
"BG-17401","101"
"MO-179501","101"
"GB-45303","101"
"AC-4202","101"
"CC-24752","101"
"PC-87452","101"
"BS-13652","101"
"EB-38702","101"
"NG-83551","101"
"EM-38101","100"
"NB-85802","100"
"AC-104204","100"
"EM-39602","100"
"CS-24902","100"
"AG-103904","100"
"CG-125203","99"
"ML-180403","99"
"SC-103802","99"
"MY-73801","98"
"Dp-32403","98"
"JD-58953","98"
"SL-101553","98"
"DV-30451","98"
"SN-107102","97"
"MH-176204","97"
"AB-1051","97"
"LL-168404","97"
"DE-32551","97"
"YC-118951","97"
"JW-60752","97"
"HR-47702","97"
"DC-28503","96"
"TB-211754","96"
"TC-114751","96"
"AZ-7502","96"
"MC-76052","96"
"TN-110401","96"
"CA-20552","96"
"LB-67951","96"
"LC-68852","95"
"NP-86852","95"
"DD-135704","95"
"ND-84601","94"
"NR-85501","94"
"RB-194352","93"
"DL-133304","93"
"PK-90752","93"
"XP-118651","93"
"TH-115502","93"
"AC-4503","93"
"SC-103052","93"
"RH-96003","92"
"CS-25052","91"
"RF-93453","91"
"RD-94802","91"
"DP-33902","91"
"JA-59702","91"
"RF-93451","90"
"JF-52952","90"
"ML-182654","90"
"JD-57902","89"
"HZ-49502","89"
"EB-38403","89"
"SN-105601","88"
"SF-109652","88"
"AH-1952","88"
"GZ-45451","88"
"PO-91802","88"
"AS-452","87"
"BO-13502","87"
"BM-11401","86"
"DP-33903","86"
"TB-111751","86"
"DB-36152","86"
"JE-54751","85"
"SG-108901","85"
"PC-87451","85"
"SP-109201","85"
"KT-64802","85"
"DM-35251","84"
"TB-114001","84"
"CV-128053","84"
"TB-112802","84"
"MS-77702","83"
"PO-88653","83"
"HG-49651","83"
"HG-50251","83"
"TC-109801","83"
"TC-211454","82"
"DP-30003","82"
"EB-38701","82"
"LS-72301","81"
"JG-58051","81"
"DK-29851","81"
"FW-143954","81"
"SW-107552","80"
"RH-94952","80"
"PP-89552","80"
"CS-19502","80"
"AS-106303","80"
"DC-28502","80"
"FH-42752","79"
"CB-25351","79"
"MT-180704","79"
"HE-48001","78"
"LH-171553","78"
"BK-12602","78"
"SG-104702","78"
"RP-98551","78"
"CJ-20101","77"
"BB-15452","77"
"CM-24451","77"
"SP-106201","77"
"LF-171853","76"
"NL-83101","76"
"HA-49201","76"
"JK-57301","76"
"AO-8103","76"
"AC-106154","76"
"PO-91801","75"
"MC-75902","75"
"EM-42001","75"
"SC-100952","75"
"DL-29251","75"
"RP-192703","74"
"DR-29402","74"
"CC-25502","74"
"RF-98401","74"
"EH-40052","74"
"CC-21002","73"
"LH-70201","73"
"DW-31952","73"
"MP-79652","73"
"DA-134504","73"
"FC-43351","73"
"ML-80402","73"
"JA-59701","73"
"DR-28802","72"
"IM-150554","72"
"ES-40201","72"
"BF-11701","72"
"KH-65102","72"
"JC-153404","72"
"ED-38851","72"
"BC-111251","71"
"DN-36902","71"
"JG-58052","71"
"JO-51452","71"
"MK-181604","71"
"SM-200054","71"
"AS-6302","71"
"MN-79351","71"
"VD-116701","70"
"BW-10652","70"
"VG-118051","69"
"RL-96151","69"
"AH-6901","69"
"CC-25501","68"
"MC-78451","68"
"LC-70502","68"
"RB-97951","68"
"EM-38253","68"
"JH-58201","68"
"SB-201703","68"
"EC-40501","68"
"DK-30901","67"
"SS-108752","67"
"LS-69751","67"
"NB-86551","66"
"IM-150551","66"
"DM-29552","66"
"JS-60302","66"
"FH-43502","65"
"BP-12901","65"
"TH-111153","65"
"KT-64653","65"
"RK-93002","64"
"GA-147253","64"
"BM-16501","64"
"PO-88651","64"
"CB-24151","64"
"HJ-48751","64"
"AR-105402","64"
"MT-180703","64"
"TR-113251","64"
"SW-102452","64"
"MS-79801","63"
"MR-75451","63"
"ER-38551","63"
"JM-55351","63"
"AH-102101","62"
"JC-53402","62"
"NS-85052","62"
"LR-70352","62"
"CD-19202","62"
"AH-5851","61"
"PP-89551","61"
"LD-70051","61"
"JC-61051","61"
"SC-207251","61"
"BP-11551","61"
"TM-110101","61"
"SJ-102151","61"
"DL-33303","60"
"DK-33752","60"
"PF-91202","60"
"VP-117301","60"
"AA-104804","60"
"JR-56701","60"
"RD-98102","59"
"CS-24601","59"
"VF-117152","59"
"DK-131504","59"
"RW-96301","59"
"SG-100801","59"
"MF-76651","58"
"BF-10803","58"
"JM-58653","58"
"AH-1951","58"
"TM-114901","58"
"EM-140654","58"
"TS-112052","58"
"FG-42601","58"
"SM-109501","57"
"BD-13201","57"
"LT-67653","57"
"DA-34501","57"
"PS-89701","57"
"PC-190004","57"
"SC-108001","57"
"CW-19052","57"
"CC-124302","57"
"VS-118201","57"
"QJ-92552","57"
"SZ-200352","57"
"MO-179504","56"
"SW-207554","56"
"JP-54601","56"
"SG-100802","56"
"SR-107401","56"
"DW-31951","55"
"DP-131052","55"
"HR-48302","55"
"SC-107702","55"
"BF-110054","55"
"MZ-75152","55"
"JH-54303","55"
"JL-51751","55"
"SA-108302","55"
"DL-129252","55"
"JK-56401","54"
"MH-76201","54"
"VM-118352","54"
"JE-57451","53"
"AT-104354","53"
"CL-18902","53"
"SS-105901","53"
"BD-15001","52"
"VM-116851","52"
"SR-104253","52"
"AG-4952","52"
"KH-66902","52"
"TW-110251","52"
"RB-93601","52"
"SW-102751","52"
"MO-79502","52"
"BT-16801","51"
"SS-105152","51"
"ML-77552","51"
"EB-38402","50"
"SB-101852","50"
"JW-59552","50"
"DN-36903","50"
"LB-167354","50"
"MP-74701","49"
"MA-79953","49"
"LR-69151","49"
"EH-39452","49"
"PO-88501","49"
"CM-21602","48"
"JE-57152","48"
"RE-194054","48"
"CD-27902","48"
"VF-117151","48"
"JJ-57601","48"
"BG-16952","48"
"CR-26252","48"
"NC-86251","48"
"SC-100201","48"
"SR-104252","47"
"AF-8852","47"
"DF-31352","47"
"MC-75901","47"
"NF-83852","47"
"DS-31801","46"
"JK-61202","46"
"LS-69753","46"
"GB-45301","46"
"AG-5252","45"
"FH-43501","45"
"LW-69901","45"
"DB-32701","45"
"JP-61351","44"
"JD-60602","44"
"TH-111152","44"
"EK-37951","44"
"EB-138703","44"
"CC-26852","44"
"SM-103202","44"
"SD-104852","43"
"SS-105151","43"
"JH-59852","43"
"OT-87302","42"
"VG-117902","42"
"TG-113103","42"
"GT-47101","41"
"EM-38251","41"
"TD-109952","41"
"TB-116251","41"
"NF-84751","41"
"KT-64652","41"
"ND-84602","41"
"LS-72452","40"
"NC-83402","40"
"CM-18152","40"
"LA-167803","40"
"KS-163004","40"
"CL-27002","39"
"CP-20852","39"
"GD-45901","39"
"RE-94051","39"
"SG-208904","38"
"RA-98852","38"
"TB-115951","38"
"SC-208454","37"
"RC-98251","37"
"SB-101701","37"
"EH-39902","37"
"RD-199302","37"
"AR-105704","36"
"CG-20401","36"
"JM-155353","35"
"CC-24753","35"
"SO-103351","35"
"RH-195554","35"
"TT-110701","35"
"BS-15901","35"
"BC-11251","34"
"RM-97501","34"
"FH-42751","34"
"AB-1052","34"
"DG-33002","33"
"DM-30151","33"
"GT-46352","32"
"RW-96901","32"
"CY-27452","31"
"QJ-92551","31"
"KN-63902","31"
"EB-141702","31"
"DB-29701","31"
"NH-86101","31"
"PK-90751","31"
"RC-99602","31"
"MG-78751","30"
"SC-108451","30"
"RA-98851","30"
"DL-34952","30"
"GM-46801","30"
"MA-75601","30"
"DP-30002","30"
"AH-753","30"
"DH-36752","30"
"WB-118501","30"
"AI-8551","30"
"MZ-73351","30"
"FM-43801","30"
"MK-81602","29"
"PB-91501","29"
"JP-54602","29"
"SS-105902","29"
"KB-66002","29"
"CM-21151","29"
"LT-67652","29"
"AS-2252","28"
"SL-101552","28"
"JK-56252","28"
"JH-54302","28"
"BG-17402","28"
"VM-118351","28"
"JL-51302","27"
"RR-93151","27"
"CM-23852","27"
"MC-76352","27"
"SW-102752","27"
"BF-112751","27"
"AA-3752","27"
"SC-107701","27"
"PO-91952","27"
"CS-124604","27"
"SC-108002","27"
"DW-35852","27"
"FG-42602","26"
"RM-197504","26"
"MD-73502","26"
"SM-109052","26"
"RB-94651","26"
"GG-46501","26"
"MH-76202","26"
"MS-75301","26"
"MF-82501","25"
"CS-21302","25"
"LH-69002","25"
"TH-111001","25"
"BF-12751","24"
"BT-15302","24"
"BD-16052","24"
"MH-180251","24"
"AM-7052","24"
"TS-110852","24"
"SV-103651","23"
"LC-68853","23"
"RD-199002","23"
"AO-8102","22"
"JS-159401","22"
"GZ-45452","22"
"SJ-102152","22"
"BT-15301","22"
"TS-111601","22"
"MJ-77402","22"
"SE-101102","22"
"CS-19503","22"
"MH-80252","22"
"AG-2703","22"
"GB-45302","21"
"WB-118502","21"
"JP-55203","21"
"JC-57751","21"
"AG-3902","21"
"AM-7053","20"
"NG-83552","20"
"AG-3302","20"
"RA-92852","20"
"GH-46652","20"
"HL-50402","20"
"RS-94203","19"
"NW-84002","19"
"JS-60303","19"
"MG-78901","19"
"AJ-7802","19"
"MM-72601","19"
"NL-83102","19"
"LD-70052","19"
"JS-55951","19"
"NM-85201","19"
"KC-66751","19"
"NM-84452","18"
"SE-101101","18"
"CL-25652","18"
"TS-113401","18"
"MC-76051","18"
"KM-63751","18"
"HG-49652","17"
"HR-48301","17"
"JS-59402","17"
"CJ-118754","17"
"DB-32102","17"
"AS-101354","17"
"AF-8851","17"
"BW-11102","17"
"BM-16502","17"
"JH-61802","17"
"AO-8101","16"
"TG-113101","16"
"DW-35401","16"
"RS-198704","15"
"ED-38852","15"
"MG-82052","15"
"Co-26402","14"
"JP-55201","14"
"CP-23402","14"
"SH-103952","14"
"CS-125052","14"
"CS-24901","14"
"HD-47852","14"
"DL-33301","14"
"RW-96302","14"
"AI-108553","14"
"AW-9302","13"
"JL-52351","13"
"SS-104102","13"
"EM-38252","13"
"RF-93452","13"
"SJ-101252","12"
"AD-1801","12"
"YC-118952","12"
"TP-114152","12"
"RS-94202","12"
"KE-64202","12"
"TH-115503","11"
"VM-218353","11"
"JK-60903","11"
"CB-25352","11"
"Dl-136003","11"
"JK-56253","11"
"TC-112952","11"
"AA-3151","11"
"SH-103953","10"
"KM-66601","10"
"AC-6602","10"
"AT-7351","10"
"AB-2552","10"
"SH-103951","10"
"RD-95852","9"
"DB-32702","9"
"CC-24302","9"
"EB-38401","9"
"TC-115352","8"
"TS-115052","8"
"CM-22351","8"
"GZ-44702","8"
"SS-101402","7"
"ZC-119101","7"
"DS-31802","7"
"KM-62251","7"
"MH-74402","6"
"TC-112953","6"
"HG-49653","6"
"RD-96602","5"
"TS-210854","5"
"LD-168554","5"
"AS-2401","5"
"LH-70202","4"
"MG-182054","4"
"BF-10052","4"
"LP-70951","4"
"XP-118652","4"
"TM-110102","4"
"BS-17552","3"
"CK-22051","3"
"AH-1202","2"
